Strategy,Tier,Ticker,Signal Date,rows,pnl,risk,gap_atr,size_mult,any_eodd,all_tgt,all_time,far_time,far_R,entry,R,year,era,path_gap,path_size,exit_pos,rank_2d,rank_5d,rank_10d,rank_21d,extremity,cell,sector,semis,megacap_tech,theme
Overbot Vol Spike,Liquid,VNQ,2023-12-13,2,206.0,185.64356435643566,1.238677169242789,1.0,False,False,False,True,1.1858312083628302,2023-12-14,1.1096533333333332,2023,base,P1,P1,Mixed,96.37980968142325,93.00351894017803,96.49813510153335,98.67082035306335,96.13807101904949,top,Real Estate,False,False,False
Overbot Vol Spike,Overflow,BFH,2023-12-13,2,246.0,185.64356435643566,0.7094593273405463,1.0,False,False,False,True,1.5461738292817708,2023-12-14,1.3251199999999999,2023,base,P1,P1,Mixed,95.1219512195122,97.55968169761273,98.08849557522123,97.12715020393686,96.97431967407077,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,CRL,2023-12-12,2,-3452.0,900.0,0.03459279310526832,0.2,False,False,True,True,-3.845914556563686,2023-12-13,-3.8355555555555556,2023,base,P2,P2,Time,89.12417414873794,92.8135593220339,91.16200169635285,98.52141400407885,92.90528729280088,bottom,Healthcare,False,False,False
Overbot Vol Spike,Overflow,NWBI,2023-12-13,2,165.0,185.64356435643566,0.5125827479202244,1.0,False,False,False,True,0.8140699119636129,2023-12-14,0.8887999999999999,2023,base,P1,P1,Mixed,95.33532536520585,92.74206942368377,97.12433510638297,97.48542880932555,95.67178967614953,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,CBSH,2023-12-13,2,297.0,185.64356435643566,1.039231191532237,1.0,False,True,False,False,2.0000076102115045,2023-12-14,1.59984,2023,base,P1,P1,Target,98.00796812749005,94.0873609035044,99.33510638297872,99.93338884263115,97.84095606415107,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,AUB,2023-12-13,2,142.0,185.64356435643563,1.0276091230540003,1.0,False,False,False,True,0.6085729339059636,2023-12-14,0.7649066666666667,2023,base,P1,P1,Mixed,95.33532536520585,94.53579139677795,96.57579787234043,94.67110741049126,95.27950551120387,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,FULT,2023-12-13,2,232.0,185.64356435643566,0.7934239894299961,1.0,False,False,False,True,1.415432894550768,2023-12-14,1.2497066666666665,2023,base,P1,P1,Mixed,96.64674634794157,97.45889387144993,98.1216755319149,98.0849292256453,97.57806124423792,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,ASH,2023-12-13,2,297.0,185.64356435643563,0.6511083468391459,1.0,False,True,False,False,2.000004535699865,2023-12-14,1.5998400000000002,2023,base,P1,P1,Target,94.95351925630811,90.78226208271052,96.30984042553192,97.91840133222316,94.99100577419343,top,Basic Materials,False,False,False
Overbot Vol Spike,Overflow,GPN,2023-12-13,2,297.0,185.64356435643563,0.4477522875229891,1.0,False,True,False,False,2.0000078450282146,2023-12-14,1.5998400000000002,2023,base,P1,P1,Target,96.7725143154607,96.52777777777779,96.33362293657689,98.06754874651811,96.92536594408338,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,BN,2023-12-13,2,170.0,185.64356435643566,0.3455056999513463,1.0,False,False,False,True,0.8651788813496328,2023-12-14,0.9157333333333333,2023,base,P1,P1,Mixed,97.37715803452855,96.01395117090185,91.00731382978722,98.28476269775187,95.67079643324237,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,CBRE,2023-12-13,2,-221.0,185.64356435643563,1.0606071575783664,1.0,False,False,True,True,-1.1925813172787543,2023-12-14,-1.1904533333333334,2023,base,P1,P1,Time,91.9959266802444,87.26309353984104,88.02529579763362,94.37742792884892,90.415435986642,bottom,Real Estate,False,False,False
Overbot Vol Spike,Overflow,LNC,2023-12-14,2,827.0,1578.947368421052,0.2659709863275577,1.0,False,False,False,True,0.2059593342585472,2023-12-15,0.5237666666666668,2023,base,P1,P1,Mixed,98.4564315352697,97.27665227499169,96.1941166694366,94.35564435564436,96.57071120883559,top,Financial Services,False,False,False
Overbot Vol Spike,Liquid,SCHW,2023-12-13,2,-55.0,185.64356435643563,0.9198497817775823,1.0,False,False,True,True,-0.29378878342618375,2023-12-14,-0.2962666666666667,2023,base,P1,P1,Time,87.81540504648075,90.86530476665006,93.88297872340425,97.95170691090757,92.62884886186066,bottom,Financial Services,False,False,False
Overbot Vol Spike,Liquid,BAC,2023-12-13,2,-108.0,185.64356435643566,0.9559855108603051,1.0,False,False,True,True,-0.5851041081457278,2023-12-14,-0.5817599999999999,2023,base,P1,P1,Time,91.88247011952191,88.34080717488789,86.60239361702128,94.77102414654455,90.39917376449391,bottom,Financial Services,False,False,False
Overbot Vol Spike,Liquid,RF,2023-12-13,2,-4.0,185.64356435643563,1.3773533320675908,1.0,False,False,True,True,-0.02216142318898505,2023-12-14,-0.02154666666666667,2023,base,P1,P1,Time,90.1726427622842,93.5226706527155,94.64760638297872,97.58534554537886,93.98206633583932,bottom,Financial Services,False,False,False
Overbot Vol Spike,Liquid,VFC,2023-12-13,2,297.0,185.64356435643563,0.9472371671884928,1.0,False,True,False,False,2.000005498158209,2023-12-14,1.5998400000000002,2023,base,P1,P1,Target,90.70385126162019,85.40109616342801,95.74468085106383,99.90008326394671,92.93742788501469,bottom,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,HUBG,2023-12-14,2,884.0,1578.9473684210518,0.31476600426216145,1.0,False,False,False,True,0.26645639527545434,2023-12-15,0.559866666666667,2023,base,P1,P1,Mixed,93.64315352697096,92.52739953503819,95.49609439920226,91.24209124209123,93.22718467582567,bottom,Industrials,False,False,False
Overbot Vol Spike,Overflow,APH,2023-12-14,2,52.0,62.989921612541956,0.12070463636584329,0.0399,False,False,False,True,0.7268965370737444,2023-12-15,0.8255288888888894,2023,base,P2,P2,Mixed,91.26970954356847,93.59016937894388,91.92288515871697,89.34398934398934,91.53168835630466,bottom,Technology,False,False,False
3x ETF Overbot Fade,Liquid,TNA,2023-12-13,1,2111.0,4500.0,1.082154610290526,1.0,False,False,True,False,,2023-12-14,0.4691111111111111,2023,base,P1,P1,Time,96.01583113456465,95.48455241616055,97.35589635113696,98.43542826836384,96.8229270425565,top,UNKNOWN,False,False,False
Overbot Vol Spike,Overflow,JBHT,2023-12-14,2,79.0,62.98992161254196,0.05953524073784856,0.0399,False,False,False,True,1.4422319241414554,2023-12-15,1.2541688888888896,2023,base,P2,P2,Mixed,94.05809128630706,93.24144802391233,91.30796077779625,89.94338994338995,92.1377225078514,bottom,Industrials,False,False,False
Overbot Vol Spike,Overflow,FITB,2023-12-13,2,-255.0,185.64356435643563,1.0444338439559808,1.0,False,False,True,True,-1.3740430988520653,2023-12-14,-1.3736000000000002,2023,base,P1,P1,Time,94.35590969455512,93.3233682112606,97.02460106382979,98.13488759367193,95.70969164082936,top,Financial Services,False,False,False
Overbot Vol Spike,Liquid,MS,2023-12-13,2,-249.0,185.64356435643563,0.9483553277028861,1.0,False,False,True,True,-1.3423028362295244,2023-12-14,-1.34128,2023,base,P1,P1,Time,88.08100929614874,93.63893041023086,90.625,91.99000832639467,91.08373700819357,bottom,Financial Services,False,False,False
Overbot Vol Spike,Overflow,COLB,2023-12-13,2,186.0,185.64356435643566,1.1311800546932076,1.0,False,False,False,True,1.0028482647852373,2023-12-14,1.00192,2023,base,P1,P1,Mixed,95.50132802124834,95.01743896362731,97.58976063829788,98.46794338051623,96.64411775092245,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,FIBK,2023-12-13,2,176.0,185.64356435643566,1.2796285787588775,1.0,False,False,False,True,0.9126477959907541,2023-12-14,0.9480533333333332,2023,base,P1,P1,Mixed,98.98668210770121,99.07273254129237,99.3905977945444,100.0,99.3625031108845,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,CRL,2023-12-13,2,-130.0,185.64356435643566,0.7733846621358047,1.0,False,False,True,True,-0.6978912707056074,2023-12-14,-0.7002666666666666,2023,base,P1,P1,Time,96.6971544715447,96.30571089645824,95.31886024423338,99.4732370433305,96.9487406638917,top,Healthcare,False,False,False
Overbot Vol Spike,Overflow,EFX,2023-12-13,2,-47.0,185.64356435643566,0.6088861742549679,1.0,False,False,True,True,-0.25377896472065387,2023-12-14,-0.2531733333333333,2023,base,P1,P1,Time,95.89973439575033,96.92742069423684,97.2905585106383,99.90008326394671,97.50444921614306,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,BC,2023-12-13,2,-240.0,185.64356435643566,1.016818117974102,1.0,False,False,True,True,-1.2969194508576658,2023-12-14,-1.2928,2023,base,P1,P1,Time,90.12284196547145,90.84869622986214,92.17087765957447,97.13572023313905,92.5695340220118,bottom,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,ASB,2023-12-13,2,57.0,185.64356435643563,1.3447181223653044,1.0,False,False,True,True,0.3087753106188591,2023-12-14,0.30704000000000004,2023,base,P1,P1,Time,94.73771580345286,94.68526822786913,98.4873670212766,99.28393005828477,96.79857027772084,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,BEN,2023-12-13,2,-132.0,185.64356435643566,1.1219537399645798,1.0,False,False,True,True,-0.7134066504590629,2023-12-14,-0.7110399999999999,2023,base,P1,P1,Time,98.90438247011953,97.01046337817638,96.80851063829788,99.05079100749376,97.94353687352188,top,Financial Services,False,False,False
Overbot Vol Spike,Liquid,PSA,2023-12-13,2,80.0,185.64356435643566,1.023890330738005,1.0,False,False,True,True,0.42884401030296565,2023-12-14,0.4309333333333333,2023,base,P1,P1,Time,94.04050464807437,96.1302109284172,98.4375,98.8676103247294,96.86895647530525,top,Real Estate,False,False,False
Overbot Vol Spike,Liquid,SHW,2023-12-13,2,58.0,185.64356435643566,0.5911375992252457,1.0,False,False,True,True,0.3153858087029159,2023-12-14,0.31242666666666663,2023,base,P1,P1,Time,95.2191235059761,94.41953163926257,98.03856382978722,99.31723563696919,96.74861365299877,top,Basic Materials,False,False,False
Overbot Vol Spike,Overflow,GBCI,2023-12-13,2,142.0,185.64356435643566,1.2931479053407497,1.0,False,False,False,True,0.6063105541183651,2023-12-14,0.7649066666666666,2023,base,P1,P1,Mixed,96.09893758300133,97.70802192326856,99.05252659574468,99.56702747710241,98.10662839477925,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,HBAN,2023-12-13,2,20.0,185.64356435643563,1.2761392167077004,1.0,False,False,True,True,0.10812086175561408,2023-12-14,0.10773333333333333,2023,base,P1,P1,Time,89.64143426294821,90.59956817804351,95.42885638297872,97.23563696919234,93.2263739482907,bottom,Financial Services,False,False,False
Overbot Vol Spike,Overflow,IVZ,2023-12-13,2,-112.0,185.64356435643566,1.1520492854657964,1.0,False,False,True,True,-0.6024229195384133,2023-12-14,-0.6033066666666667,2023,base,P1,P1,Time,97.04515272244356,94.96761335326357,95.9940159574468,97.93505412156536,96.48545903867983,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,HOMB,2023-12-13,2,102.0,185.64356435643566,0.3337732245181455,1.0,False,False,True,True,0.5460119970846841,2023-12-14,0.5494399999999999,2023,base,P1,P1,Time,92.40391175801683,93.42284934000911,96.08111187058556,97.7843764275925,94.92306234905101,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,LAZ,2023-12-13,2,-3.0,185.64356435643566,0.3076910518835052,1.0,False,False,True,True,-0.01922777145311764,2023-12-14,-0.016159999999999997,2023,base,P1,P1,Time,90.43348281016442,91.21794871794872,96.53475935828877,99.16380789022298,94.33749969415622,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,PB,2023-12-13,2,95.0,185.64356435643566,1.063485452515568,1.0,False,False,True,True,0.5112676674115509,2023-12-14,0.5117333333333333,2023,base,P1,P1,Time,89.82403718459496,86.8792559375519,93.7001329787234,97.83513738551207,92.05964087159558,bottom,Financial Services,False,False,False
Overbot Vol Spike,Overflow,LNC,2023-12-13,2,18.0,185.64356435643566,0.9866745209677181,1.0,False,False,True,True,0.09666901632261636,2023-12-14,0.09695999999999999,2023,base,P1,P1,Time,95.78353253652058,94.63544261750539,89.0625,95.72023313905079,93.80042707326919,bottom,Financial Services,False,False,False
Overbot Vol Spike,Overflow,MKSI,2023-12-13,2,-182.0,185.64356435643566,0.6144115996606938,1.0,False,False,True,True,-0.977294623191674,2023-12-14,-0.9803733333333332,2023,base,P1,P1,Time,87.15139442231076,92.49294137186513,85.6216755319149,97.55203996669442,90.7045128231963,bottom,Technology,False,False,False
Overbot Vol Spike,Overflow,MTB,2023-12-13,2,251.0,185.64356435643566,0.4317128108561127,1.0,False,False,False,True,1.58696270307634,2023-12-14,1.352053333333333,2023,base,P1,P1,Mixed,94.12350597609563,93.82162431489786,95.74468085106383,98.10158201498751,95.44784828926122,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,MTZ,2023-12-13,2,231.0,185.64356435643566,0.6996619912519826,1.0,False,False,False,True,1.4124660454574056,2023-12-14,1.2443199999999999,2023,base,P1,P1,Mixed,91.58366533864542,92.90815479156286,96.07712765957447,98.61781848459617,94.79669156859474,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,ORA,2023-12-13,2,193.0,185.64356435643566,0.8002985012993065,1.0,False,False,False,True,1.0647743367755862,2023-12-14,1.0396266666666665,2023,base,P1,P1,Mixed,95.5860920258172,88.125,88.98852971845672,98.1814381270903,92.72026496784106,bottom,Utilities,False,False,False
Overbot Vol Spike,Overflow,OZK,2023-12-13,2,109.0,185.64356435643566,1.0740697936739516,1.0,False,False,True,True,0.5870123417305811,2023-12-14,0.5871466666666666,2023,base,P1,P1,Time,96.86254980079681,96.08038531805349,97.32380319148936,98.5345545378851,97.20032321205619,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,UCB,2023-12-13,2,100.0,185.64356435643563,0.635736215906943,1.0,False,False,True,True,0.5426898167147093,2023-12-14,0.5386666666666667,2023,base,P1,P1,Time,95.6672760511883,96.59776842875435,97.38191138777005,97.1197945331132,96.69168760020646,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,RRX,2023-12-13,2,-140.0,185.64356435643563,0.8840236015989367,1.0,False,False,True,True,-0.7577305515405719,2023-12-14,-0.7541333333333334,2023,base,P1,P1,Time,93.37649402390437,96.94402923102474,98.4375,98.9841798501249,96.93555077626351,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,SSB,2023-12-13,2,78.0,185.64356435643563,0.682377172976325,1.0,False,False,True,True,0.41997077046568765,2023-12-14,0.42016000000000003,2023,base,P1,P1,Time,93.44289508632137,93.04102308586614,96.9248670212766,98.36802664446294,95.44420295948176,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,SBCF,2023-12-13,2,75.0,185.64356435643563,0.9591372815002025,1.0,False,False,True,True,0.40661081396445836,2023-12-14,0.404,2023,base,P1,P1,Time,95.0199203187251,96.4623816641754,98.3876329787234,98.71773522064946,97.14691754556833,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,TFC,2023-12-13,2,205.0,185.64356435643563,1.4319578041239325,1.0,False,False,False,True,1.176040035540988,2023-12-14,1.1042666666666667,2023,base,P1,P1,Mixed,90.98605577689243,95.51569506726457,96.06050531914893,98.30141548709409,95.21591791260002,top,Financial Services,False,False,False
Overbot Vol Spike,Liquid,SPG,2023-12-13,2,-67.0,185.64356435643563,0.5528189913068458,1.0,False,False,True,True,-0.3594252579253302,2023-12-14,-0.3609066666666667,2023,base,P1,P1,Time,92.89508632138114,96.41255605381166,98.55385638297872,98.58451290591174,96.61150291602081,top,Real Estate,False,False,False
Overbot Vol Spike,Liquid,USB,2023-12-13,2,108.0,185.64356435643566,1.4927587035483505,1.0,False,False,True,True,0.5794134828467891,2023-12-14,0.5817599999999999,2023,base,P1,P1,Time,96.26494023904382,97.30941704035875,97.6063829787234,98.9841798501249,97.54123002706272,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,PNFP,2023-12-13,2,169.0,185.64356435643566,0.9113504643325265,1.0,False,False,False,True,0.850827644537671,2023-12-14,0.9103466666666665,2023,base,P1,P1,Mixed,91.59133549377452,90.23890784982936,97.38684884713919,98.4599589322382,94.41926278074531,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,WAL,2023-12-13,2,90.0,185.64356435643566,1.0972224340427383,1.0,False,False,True,True,0.4814713030506135,2023-12-14,0.48479999999999995,2023,base,P1,P1,Time,95.77859142795606,96.55172413793103,96.50485436893203,98.91868512110726,96.93846376398159,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,TRN,2023-12-13,2,297.0,185.64356435643566,0.8577986514954419,1.0,False,True,False,False,2.000005685607087,2023-12-14,1.59984,2023,base,P1,P1,Target,86.10557768924303,90.96495598737752,91.93816489361703,91.14071606994172,90.03735366004483,bottom,Industrials,False,False,False
Overbot Vol Spike,Overflow,WBD,2023-12-13,2,188.0,185.64356435643566,0.4516119367370272,1.0,False,False,False,True,1.0249038397537724,2023-12-14,1.0126933333333332,2023,base,P1,P1,Mixed,90.19185169217504,94.99568593615186,92.57179874757072,96.08225108225108,93.46039686453716,bottom,Communication Services,False,False,False
Overbot Vol Spike,Overflow,PNC,2023-12-13,2,28.0,185.64356435643566,1.1266172533107528,1.0,False,False,True,True,0.15452919673888107,2023-12-14,0.15082666666666666,2023,base,P1,P1,Time,93.54249667994688,90.89852184022588,96.44281914893617,98.7510407993339,94.9087196171107,top,Financial Services,False,False,False
3x ETF Overbot Fade,Liquid,LABU,2023-12-14,1,270.0,3125.0,0.12390506959457818,1.0,False,False,True,False,,2023-12-15,0.0864,2023,base,P2,P1,Time,98.18773234200744,91.67054443927408,97.90111940298507,98.59353023909986,96.58823160584163,top,UNKNOWN,False,False,False
3x ETF Overbot Fade,Liquid,UDOW,2023-12-14,1,-3016.0,3125.0,-0.3194491314119423,1.0,False,False,True,False,,2023-12-15,-0.96512,2023,base,P2,P1,Time,92.79356876256101,93.96551724137932,90.35971223021583,96.04503464203233,93.29095821904713,bottom,UNKNOWN,False,False,False
3x ETF Overbot Fade,Liquid,TMF,2023-12-14,1,1187.0,3125.0,-0.22493121273603037,1.0,False,False,True,False,,2023-12-15,0.37984,2023,base,P2,P1,Time,99.72907071254402,97.69522776572668,99.61987510181916,98.91067538126362,98.98871224033837,top,UNKNOWN,False,False,False
3x ETF Overbot Fade,Liquid,TNA,2023-12-19,1,334.0,4500.0,-0.12380357266123813,1.0,False,False,True,False,,2023-12-20,0.07422222222222222,2023,base,P2,P1,Time,86.7949393779652,98.44368240569771,98.04543053354465,97.6158940397351,95.22498658923567,top,UNKNOWN,False,False,False
Overbot Vol Spike,Overflow,WAFD,2023-12-22,2,442.0,900.0,0.08935915805098286,0.2,False,False,True,True,0.49183992825534617,2023-12-26,0.4911111111111111,2023,base,P2,P2,Time,94.27955562924888,86.11479761114798,94.18894238751453,99.2348636061211,93.45453980850813,bottom,Financial Services,False,False,False
Overbot Vol Spike,Overflow,MXL,2023-12-22,2,145.0,900.0,0.11290343806490899,0.2,False,False,True,True,0.16039556983016756,2023-12-26,0.16111111111111112,2023,base,P2,P2,Time,96.30164692285467,92.59687680740313,98.08861859252823,98.19872167344566,96.29646599905793,top,Technology,False,False,False
Overbot Vol Spike,Overflow,DLTR,2023-12-26,2,94.0,703.125,0.028465386633063083,0.1562,False,False,True,True,0.13332732913247233,2023-12-27,0.13368888888888888,2023,base,P2,P2,Time,93.16976127320955,93.63078454138332,93.49269588313412,96.50756693830034,94.20020215900682,top,Consumer Defensive,False,False,False
Overbot Vol Spike,Overflow,ECHO,2023-12-26,2,-1030.0,703.125,0.05008940912014823,0.1562,False,False,True,True,-1.4664546752693655,2023-12-27,-1.464888888888889,2023,base,P2,P2,Time,95.22625559423173,97.71087335157999,97.68310911808669,99.90007494379216,97.63007825192264,top,ETF/Index,False,False,False
Overbot Vol Spike,Overflow,ECHO,2023-12-27,2,27.0,900.0,0.04882298104524059,0.2,False,False,True,True,0.02986076606938188,2023-12-28,0.03,2023,base,P2,P2,Time,96.6940094456873,94.6268656716418,99.25280199252802,99.9000999000999,97.61844425248925,top,ETF/Index,False,False,False
3x ETF Overbot Fade,Liquid,LABU,2023-12-27,1,3901.0,4500.0,-0.042287567309402294,1.0,False,False,True,False,,2023-12-28,0.8668888888888889,2023,base,P2,P1,Time,90.64814814814814,85.48910523875753,97.90892193308551,99.11256422232601,93.2896848855793,bottom,UNKNOWN,False,False,False
Overbot Vol Spike,Liquid,MRK,2024-01-02,2,-4211.0,4500.0,0.5886269646284359,1.0,False,False,True,True,-0.9358954962270619,2024-01-03,-0.9357777777777778,2024,recent,P1,P1,Time,96.47117296222663,93.90021548151832,94.80756469807564,94.91440917400698,95.02334057895689,top,Healthcare,False,False,False
Overbot Vol Spike,Liquid,MRK,2024-01-03,2,-190.0,4500.0,0.6241047642168608,1.0,False,False,True,True,-0.042329208264881846,2024-01-04,-0.042222222222222223,2024,recent,P1,P1,Time,98.40980619513003,96.8677494199536,95.57140487643059,95.48022598870057,96.5822966200537,top,Healthcare,False,False,False
Overbot Vol Spike,Overflow,MOD,2024-02-26,2,872.0,4500.0,0.37688253693404683,1.0,False,False,True,True,0.1939001951942499,2024-02-27,0.19377777777777777,2024,recent,P1,P1,Time,94.2697184258192,89.17627677100495,94.98763396537511,95.9200528576148,93.58842050495352,bottom,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,HUBB,2024-03-01,2,7137.0,4464.285714285715,0.2909739875643914,1.0,False,True,False,False,1.999997125444336,2024-03-04,1.5986879999999999,2024,recent,P1,P1,Target,94.43804508803686,93.10174514323344,92.8983358049102,96.83063717398481,94.31719080254133,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,MSTR,2024-03-01,2,7136.0,4464.285714285714,1.5659710891453398,1.0,False,True,False,False,1.9999926226282034,2024-03-04,1.598464,2024,recent,P1,P1,Target,96.7911798584828,99.68719130721107,98.68182567144504,99.76890062726973,98.73227436610216,top,Technology,False,False,False
Overbot Vol Spike,Overflow,CLS,2024-03-01,2,-190.0,892.8571428571429,0.015465256895178676,0.2,False,False,True,True,-0.21391243984232702,2024-03-04,-0.2128,2024,recent,P2,P2,Time,97.92660852394273,95.12676983865657,91.94265941670785,97.34235721360184,95.58459874822725,top,Technology,False,False,False
Overbot Vol Spike,Overflow,MSTR,2024-03-07,2,-1322.0,900.0,0.23587435310202978,0.2,False,False,True,True,-1.4833568860424922,2024-03-08,-1.468888888888889,2024,recent,P2,P2,Time,99.19421147837527,98.00921355709114,99.60480816729788,99.9340151765094,99.18556209481844,top,Technology,False,False,False
Overbot Vol Spike,Overflow,MSTR,2024-03-12,2,1593.0,4500.0,0.4493506536450196,1.0,False,False,False,True,-0.07494466158318781,2024-03-13,0.354,2024,recent,P1,P1,Mixed,96.51545036160421,99.60532807104094,99.57208689927583,99.81863149216818,98.87787420602228,top,Technology,False,False,False
Overbot Vol Spike,Overflow,SMG,2024-03-20,2,80.0,900.0,0.22509631691791163,0.2,False,False,True,True,0.08948486456549246,2024-03-21,0.08888888888888889,2024,recent,P2,P2,Time,93.38259441707719,91.14506324954822,87.17527129233804,97.89161587876791,92.39863620943282,bottom,Basic Materials,False,False,False
Overbot Vol Spike,Overflow,BMA,2024-03-20,2,-2307.0,4500.0,0.3269109540513262,1.0,False,False,True,True,-0.5126994556646939,2024-03-21,-0.5126666666666667,2024,recent,P1,P1,Time,89.94475138121547,95.64352056612118,94.00044277175115,99.09010208610741,94.6697042012988,top,Financial Services,False,False,False
Overbot Vol Spike,Liquid,TGT,2024-03-28,2,6785.0,4500.0,0.5214929614991785,1.0,False,False,False,True,1.8464549897219766,2024-04-01,1.5077777777777779,2024,recent,P1,P1,Mixed,87.61482939632546,87.34613490891186,91.27792378449409,96.47852558828369,90.67935341950377,bottom,Consumer Defensive,False,False,False
Overbot Vol Spike,Liquid,GLD,2024-04-01,2,-1845.0,4500.0,0.5918164939537581,1.0,False,False,True,True,-0.40995823119040464,2024-04-02,-0.41,2024,recent,P1,P1,Time,94.33381235885855,94.12489728841413,88.09376927822332,96.04286892003297,93.14883696138224,bottom,Commodity,False,False,False
Overbot Vol Spike,Overflow,PSX,2024-04-02,2,537.0,900.0,0.19474212539678235,0.2,False,False,True,True,0.5991262832809939,2024-04-03,0.5966666666666667,2024,recent,P2,P2,Time,91.69435215946844,95.54373129364816,89.37375083277814,94.78435305917753,92.84904683626806,bottom,Energy,False,False,False
Overbot Vol Spike,Overflow,TPC,2024-04-03,2,1439.0,900.0,0.03778422971725822,0.2,False,True,False,False,2.000000737777257,2024-04-04,1.5988888888888888,2024,recent,P2,P2,Target,94.34333497294638,95.91535433070865,96.38811361024462,97.31907894736842,95.99147046531702,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,PAAS,2024-04-02,2,-2069.0,900.0,0.24628395902170122,0.2,False,False,True,True,-2.300071542984342,2024-04-03,-2.298888888888889,2024,recent,P2,P2,Time,87.2909150541161,95.980311730927,88.30870279146141,93.65027142622142,91.30755025068149,bottom,Basic Materials,False,False,False
Overbot Vol Spike,Overflow,AA,2024-04-02,2,271.0,900.0,0.19782470215723566,0.2,False,False,True,True,0.30108333425457834,2024-04-03,0.3011111111111111,2024,recent,P2,P2,Time,92.62053132174483,95.96390484003281,94.58128078817734,97.28573778582003,95.11286368394377,top,Basic Materials,False,False,False
Overbot Vol Spike,Overflow,PAAS,2024-04-08,2,-338.0,4500.0,0.7710556773097784,1.0,False,False,False,True,-0.792116826709649,2024-04-09,-0.07511111111111111,2024,recent,P1,P1,Mixed,96.21435594886923,98.86866699458928,99.39284542172628,97.20532631925037,97.9202986711088,top,Basic Materials,False,False,False
Overbot Vol Spike,Overflow,GGAL,2024-05-03,2,22.0,4500.0,0.2779881889057437,1.0,False,False,True,True,0.004749979607555423,2024-05-06,0.004888888888888889,2024,recent,P1,P1,Time,90.33444816053512,92.77229379287267,94.62491627595445,95.18537158194934,93.22925745282788,bottom,Financial Services,False,False,False
Overbot Vol Spike,Liquid,NEE,2024-05-08,2,-258.0,900.0,0.09846085297592458,0.2,False,False,True,True,-0.287039255648237,2024-05-09,-0.2866666666666667,2024,recent,P2,P2,Time,90.39843239712606,97.40238523117138,98.03793328973185,96.85503685503686,95.67344694326654,top,Utilities,False,False,False
Overbot Vol Spike,Liquid,NEE,2024-05-14,2,3601.0,4500.0,0.3778206228217867,1.0,False,False,False,True,0.6675525969845771,2024-05-15,0.8002222222222222,2024,recent,P1,P1,Mixed,89.89882506527415,94.62857142857143,99.29738562091504,99.75446063185464,95.89481068665381,top,Utilities,False,False,False
Overbot Vol Spike,Liquid,UNG,2024-05-16,2,-2132.0,4500.0,0.5513927953509787,1.0,False,False,True,True,-0.4738228891853199,2024-05-17,-0.4737777777777778,2024,recent,P1,P1,Time,93.27750639683647,90.08379888268156,98.5784199487299,97.66355140186917,94.90081915752927,top,Energy,False,False,False
Overbot Vol Spike,Overflow,MSTR,2024-05-17,2,289.0,900.0,0.10658643935512453,0.2,False,False,True,True,0.3236464210466224,2024-05-20,0.3211111111111111,2024,recent,P2,P2,Time,89.21872451476105,98.7597911227154,96.40699003756329,92.99738219895288,94.34572196849815,top,Technology,False,False,False
Overbot Vol Spike,Liquid,UNG,2024-05-17,2,-870.0,900.0,0.2129275829302427,0.2,False,False,True,True,-0.9667300603253745,2024-05-20,-0.9666666666666667,2024,recent,P2,P2,Time,97.48837209302326,98.44077263206889,98.50885368126747,98.69189441719224,98.28247320588797,top,Energy,False,False,False
Overbot Vol Spike,Overflow,AMRC,2024-05-23,2,-8.0,900.0,0.06437834692373037,0.2,False,False,True,True,-0.009656589521312575,2024-05-24,-0.008888888888888889,2024,recent,P2,P2,Time,96.0080413555428,98.16039091693015,93.58088658606793,99.30695928385794,96.7640695355997,top,Industrials,False,False,False
