strategy,dim,cell,N,n_years,avgR,sdR,win,R_per_risk,sum_pnl,avgR_rest,sdR_rest,R_per_risk_rest,flow_ratio,sig_share,sess_share,t_episode,p_episode,n_episodes,t_year,p_year,n_years_paired,worst_R,pnl_share,q_p_episode_fam_dim,bonf_p_episode_fam_dim,q_p_year_fam_dim,bonf_p_year_fam_dim,q_p_episode_fam_strat,bonf_p_episode_fam_strat,q_p_year_fam_strat,bonf_p_year_fam_strat,survives_fdr10_year,survives_bonf05_year,survives_fdr10_episode,survives_fdr10_strat_year
3x ETF Overbot Fade,month,Jan,3,2,-0.6579999999999999,1.2071787945351378,0.3333333333333333,-0.658,-8883.0,0.9152199999999998,1.3961517335616838,0.75261079007525,0.42059891107078035,0.034482758620689655,0.08198489751887811,-2.5352147655763138,0.126686507404016,3,,,2,-1.937111111111111,-0.04249283653915148,0.8389424383146786,1.0,,,0.42228835801338666,1.0,,,False,False,False,False
3x ETF Overbot Fade,month,Feb,17,2,0.7387775163398692,0.7938461471061228,0.7058823529411765,0.671660297239915,29658.0,0.8906466031746031,1.5297623987405093,0.6928648174157304,2.5158045977011496,0.19540229885057472,0.07766990291262135,-0.44817660494642036,0.7317688182191244,2,,,2,-0.6920533333333333,0.14187240190005118,0.960040566766348,1.0,,,0.813076464687916,1.0,,,False,False,False,False
3x ETF Overbot Fade,month,Mar,1,1,0.29288888888888887,,1.0,0.29288888888888887,1318.0,0.867576640826873,1.4206212820865112,0.6957572482040059,0.13073831182568224,0.011494252873563218,0.08791801510248112,,,0,,,0,0.29288888888888887,0.006304802269346128,,,,,,,,,False,False,False,False
3x ETF Overbot Fade,month,Apr,4,2,0.9707888888888888,1.3023977540020673,0.75,1.0347272727272727,17073.0,0.8556786077643909,1.4259408352026073,0.6699135331264685,0.5481760727353365,0.04597701149425287,0.08387270765911542,0.18668418585251553,0.8691296618019391,3,,,2,-0.5258666666666667,0.08167062909297909,0.960040566766348,1.0,,,0.869129661801939,1.0,,,False,False,False,False
3x ETF Overbot Fade,month,May,9,3,1.2004325925925923,0.9908299938342002,0.8888888888888888,1.0605428571428572,37119.0,0.8218023931623929,1.4543251836551985,0.641366017020104,1.206245933636955,0.10344827586206896,0.08576051779935275,0.6607176346876842,0.5449059576135257,5,-0.003855990299775899,0.9972734132459937,3,-0.15844444444444444,0.17756294039139522,0.9176360438619875,1.0,0.9972734132459936,1.0,0.7815998400421377,1.0,0.9972734132459937,0.9972734132459937,False,False,False,False
3x ETF Overbot Fade,month,Jun,16,2,1.8659694444444448,1.9201069061237706,0.8125,1.313746335245379,46847.0,0.6344925195618155,1.1757441690227828,0.6065677223325932,2.1648604269293923,0.1839080459770115,0.08495145631067962,5.101319349691966,0.12323249997948593,2,,,2,-2.3128888888888888,0.2240979301305448,0.8389424383146786,1.0,,,0.42228835801338666,1.0,,,False,False,False,False
3x ETF Overbot Fade,month,Jul,5,3,0.6664,0.8962957845116384,0.8,0.6664,14994.0,0.8728351219512194,1.442118914921106,0.6916499357020627,0.6722506254759055,0.05747126436781609,0.0854908306364617,-0.49127113374450665,0.6569300314436839,4,,,2,-0.4097777777777778,0.07172549713700747,0.9596890894133816,1.0,,,0.813076464687916,1.0,,,False,False,False,False
3x ETF Overbot Fade,month,Aug,12,1,0.06953925925925926,0.6710257087980039,0.6666666666666666,0.028804407713498622,1307.0,0.9876001185185184,1.462127564998456,0.8061613767404942,1.649833147942158,0.13793103448275862,0.08360302049622438,-3.520553757086358,0.17618885729940748,2,,,1,-1.1784444444444444,0.006252182523547336,0.8389424383146786,1.0,,,0.4404721432485187,1.0,,,False,False,False,False
3x ETF Overbot Fade,month,Sep,1,1,6.043333333333333,,1.0,6.043333333333333,27195.0,0.8007110077519378,1.3047483952580445,0.6090861030496217,0.14954627949183302,0.011494252873563218,0.07686084142394822,,,0,,,1,6.043333333333333,0.1300903624543763,,,,,,,,,False,False,False,False
3x ETF Overbot Fade,month,Oct,3,2,1.5822962962962963,1.647910076854674,0.6666666666666666,1.5822962962962963,21361.0,0.8352094179894177,1.4091892354092654,0.6481645883818812,0.4085050126693841,0.034482758620689655,0.08441208198489752,0.8985673756351792,0.46371371015002294,3,,,1,-0.234,0.10218276272799896,0.9050531339660743,1.0,,,0.7815998400421377,1.0,,,False,False,False,False
3x ETF Overbot Fade,month,Nov,2,2,0.4171111111111111,0.9060394889603629,0.5,0.4171111111111111,3754.0,0.8714147973856207,1.4253081463060344,0.6981203543584741,0.27856659905341447,0.022988505747126436,0.0825242718446602,-0.8619352574174052,0.5471198880294963,2,,,2,-0.22355555555555556,0.017957684157151262,0.9176360438619875,1.0,,,0.7815998400421377,1.0,,,False,False,False,False
3x ETF Overbot Fade,month,Dec,14,2,0.2637784126984128,0.875081541260708,0.7142857142857143,0.2939108280254777,17304.0,0.9755011263318112,1.4717950220510703,0.7852194287708686,1.8942528735632183,0.16091954022988506,0.08495145631067962,-2.1637828002264285,0.11915067272595613,4,,,2,-1.1875555555555555,0.08277564375475371,0.8389424383146786,1.0,,,0.42228835801338666,1.0,,,False,False,False,False
3x ETF Overbot Fade,quarter,Q1,21,3,0.5180050793650793,0.9493644631915261,0.6666666666666666,0.3554429361488185,22093.0,0.9700965656565658,1.5220862743180297,0.7760354716981133,0.9749830966869507,0.2413793103448276,0.24757281553398058,-1.3336311735125994,0.25319913018583534,5,,,1,-1.937111111111111,0.10568436763024583,0.7975772600853813,1.0,,,0.3375988402477805,1.0,,,False,False,False,False
3x ETF Overbot Fade,quarter,Q2,29,3,1.5359503448275864,1.6066625940127393,0.8275862068965517,1.1592479791395047,101039.0,0.5234813793103448,1.1830216759556296,0.5002541612389637,1.3093220338983051,0.3333333333333333,0.2545846817691478,2.9514735545237265,0.016182135541192473,10,,,2,-2.3128888888888888,0.4833314996149191,0.7975772600853813,1.0,,,0.06472854216476989,0.06472854216476989,,,False,False,False,False
3x ETF Overbot Fade,quarter,Q3,18,3,0.5672113580246914,1.556308775700822,0.7222222222222222,0.6009810017271158,43496.0,0.9376039935587761,1.3759291806525438,0.7176329938549069,0.8411978221415608,0.20689655172413793,0.2459546925566343,-0.7340640740538454,0.4905888930527995,7,,,2,-1.1784444444444444,0.2080680421149311,0.9860913091107555,1.0,,,0.4905888930527995,1.0,,,False,False,False,False
3x ETF Overbot Fade,quarter,Q4,19,5,0.4881057309941521,1.0675376870900855,0.6842105263157895,0.5212780337941628,42419.0,0.9651539869281043,1.4861419510144744,0.7516249887870828,0.8670161707154989,0.21839080459770116,0.2518878101402373,-1.2599573262188006,0.24319556384240498,9,-1.2846078398571605,0.2891368200124598,4,-1.1875555555555555,0.20291609063990396,0.7975772600853813,1.0,0.9946099448218757,1.0,0.3375988402477805,0.9727822553696199,0.2891368200124598,0.2891368200124598,False,False,False,False
3x ETF Overbot Fade,half,MayOct,46,6,1.2090456038647344,1.6633399819929129,0.782608695652174,0.9507385843920146,148823.0,0.4704483468834689,0.9426423822154586,0.41099765408402644,1.0551946846813407,0.5287356321839081,0.5010787486515642,1.8008525212837492,0.0906036473294128,17,1.5693816671533654,0.25712261870879505,3,-2.3128888888888888,0.7119116753648701,0.48143622665871727,1.0,0.5134685304708131,1.0,0.09495848473248328,0.1812072946588256,0.25712261870879505,0.5142452374175901,False,False,False,False
3x ETF Overbot Fade,half,NovApr,41,6,0.4704483468834689,0.9426423822154586,0.6829268292682927,0.41099765408402644,60224.0,1.2090456038647344,1.6633399819929129,0.9507385843920146,0.9445666356011183,0.47126436781609193,0.4989212513484358,-1.8008525212837496,0.09495848473248328,14,-1.5693816671533654,0.25712261870879505,3,-1.937111111111111,0.2880883246351299,0.48143622665871727,1.0,0.5134685304708131,1.0,0.09495848473248328,0.18991696946496656,0.25712261870879505,0.5142452374175901,False,False,False,False
3x ETF Overbot Fade,wom,W1,38,4,0.6376191812865497,1.3663738405404622,0.6578947368421053,0.5472742962810766,68103.0,1.0341826757369617,1.43923107664376,0.7890496850944717,1.8300409117475163,0.4367816091954023,0.23867313915857605,-0.7674175384657551,0.4624901962873068,10,-0.8832216062892321,0.44215877331556813,4,-2.3128888888888888,0.325778413466828,0.7795808207257046,1.0,0.6488344500797862,1.0,0.6166535950497424,1.0,0.44215877331556813,1.0,False,False,False,False
3x ETF Overbot Fade,wom,W2,28,6,1.3572298412698416,1.605457897618119,0.7857142857142857,0.9206047745358091,86767.0,0.6254583804143126,1.2601995505113621,0.5855891596261377,1.3484511981297487,0.3218390804597701,0.23867313915857605,1.0685804426708496,0.3130805712985049,10,0.9304820982266853,0.42075773960589274,4,-0.96512,0.4150597712476142,0.7224936260734729,1.0,0.6428243243978917,1.0,0.6166535950497424,1.0,0.44215877331556813,1.0,False,False,False,False
3x ETF Overbot Fade,wom,W3,11,4,0.3390771717171717,0.5800868400252329,0.8181818181818182,0.3539047619047619,13935.0,0.9365083040935671,1.4835799975324673,0.7399285060170869,0.5297486849795442,0.12643678160919541,0.23867313915857605,-2.070753464156343,0.09315034937618248,6,-1.043102356966028,0.3735607921775003,4,-0.5258666666666667,0.06665965070056017,0.6876158972579476,1.0,0.6428243243978917,1.0,0.3726013975047299,0.3726013975047299,0.44215877331556813,1.0,False,False,False,False
3x ETF Overbot Fade,wom,W4+,10,6,0.8942666666666665,1.4156443362278894,0.8,0.8942666666666667,40242.0,0.8566469264069263,1.4226620453698513,0.6541172844262927,0.40475488751350824,0.11494252873563218,0.28398058252427183,0.0735060692746798,0.9430111756317394,10,-1.0302962553762138,0.37866360541167743,4,-1.937111111111111,0.19250216458499764,0.992643342770252,1.0,0.6428243243978917,1.0,0.9430111756317394,1.0,0.44215877331556813,1.0,False,False,False,False
3x ETF Overbot Fade,tom,TOM,29,5,0.42942896551724136,1.530040858746254,0.5862068965517241,0.29730149633874564,29182.0,1.0767420689655174,1.3126966826066682,0.8777795031055902,1.3966101694915254,0.3333333333333333,0.23867313915857605,-1.2297931874496792,0.2499521600741714,10,-1.371224488220451,0.24220017079853,5,-2.3128888888888888,0.13959540199093984,0.7924656996982887,1.0,0.5651337318632367,1.0,0.2499521600741714,0.4999043201483428,0.24220017079853,0.48440034159706,False,False,False,False
3x ETF Overbot Fade,tom,mid,58,9,1.0767420689655174,1.3126966826066682,0.8103448275862069,0.8777795031055902,179865.0,0.42942896551724136,1.530040858746254,0.29730149633874564,0.875664187035069,0.6666666666666666,0.761326860841424,1.22979318744968,0.2306943142578274,25,1.371224488220451,0.24220017079853,5,-0.96512,0.8604045980090602,0.7924656996982887,1.0,0.5651337318632367,1.0,0.2499521600741714,0.4613886285156548,0.24220017079853,0.48440034159706,False,False,False,False
3x ETF Overbot Fade,opex,opex,18,7,0.32457234567901233,0.662053075259053,0.7777777777777778,0.36145318352059924,24127.0,1.0009011272141706,1.5237775418599588,0.7825137347775387,0.8869045246163045,0.20689655172413793,0.23327939590075514,-2.1781231514492365,0.06104077760633099,9,-0.41470701098956936,0.6955492201337059,6,-0.96512,0.11541423698976785,0.9006924948094847,1.0,0.9174368745123129,1.0,0.18312233281899298,0.18312233281899298,0.790358904137365,1.0,False,False,False,False
3x ETF Overbot Fade,opex,other,63,7,1.0045989417989418,1.559940261733531,0.7142857142857143,0.7593518913123142,158944.0,0.4839477777777778,0.8415227751687078,0.534432,1.3438956197576888,0.7241379310344828,0.5388349514563107,1.4848034419684482,0.1548981857699162,19,0.2804596474676749,0.7903589041373651,6,-2.3128888888888888,0.7603266251130129,0.9006924948094847,1.0,0.9174368745123129,1.0,0.2323472786548743,0.4646945573097486,0.790358904137365,1.0,False,False,False,False
3x ETF Overbot Fade,opex,post_opex,6,4,0.9620740740740742,1.183850721876387,0.8333333333333334,0.9620740740740741,25976.0,0.8534819204389573,1.4352573528675836,0.6631437303833291,0.30263211589471534,0.06896551724137931,0.2278856526429342,0.2123047587205029,0.840252860139519,6,-0.6560968949884867,0.5791537484251066,3,-0.22355555555555556,0.12425913789721929,0.9452844676569588,1.0,0.9174368745123129,1.0,0.840252860139519,1.0,0.790358904137365,1.0,False,False,False,False
3x ETF Overbot Fade,dow,Mon,18,5,1.4314755555555554,1.7761385160714458,0.8333333333333334,0.7974129353233831,40070.0,0.712143768115942,1.2767965832017705,0.6683811171916261,1.103845199702307,0.20689655172413793,0.18743257820927725,0.8955505240676406,0.39663835545893467,9,0.022703170058914694,0.9833126930738854,4,-1.1784444444444444,0.19167938310523472,0.7819441864761855,1.0,0.9858651475917073,1.0,0.9262343969264755,1.0,0.9833126930738854,1.0,False,False,False,False
3x ETF Overbot Fade,dow,Tue,9,4,0.823851851851852,1.5125915378891377,0.7777777777777778,0.8238518518518518,33366.0,0.8652540170940168,1.4121604685194376,0.6690944029083669,0.5027342161160573,0.10344827586206896,0.2057713052858684,-0.0955417915491781,0.9262343969264755,9,-0.6523702964114018,0.5606905815384013,4,-1.937111111111111,0.15961003984749841,0.9538831848944299,1.0,0.9285883698949011,1.0,0.9262343969264755,1.0,0.7008632269230017,1.0,False,False,False,False
3x ETF Overbot Fade,dow,Wed,21,7,1.06437164021164,1.4907408466684875,0.8571428571428571,0.9916763754045308,76607.0,0.7962526599326598,1.3938274250019185,0.5864969114446388,1.1776769509981853,0.2413793103448276,0.20496224379719524,0.4219380262539792,0.680530835230149,13,2.1554243639441286,0.08366934535908341,6,-2.3128888888888888,0.36645826058254843,0.9206981995179716,1.0,0.6013278477913933,1.0,0.9262343969264755,1.0,0.2114043214891617,0.41834672679541707,False,False,False,False
3x ETF Overbot Fade,dow,Thu,23,4,0.3081503381642512,1.1210532750529276,0.5217391304347826,0.2773333333333333,20982.0,1.0596409722222222,1.462041625991163,0.8269898061163303,1.3140427105482113,0.26436781609195403,0.2011866235167206,-2.8372598267994986,0.02190411649563099,9,-3.2167925651235305,0.08456172859566467,3,-1.1875555555555555,0.10036977330456787,0.32852121025303843,1.0,0.6013278477913933,1.0,0.10952058247815494,0.10952058247815494,0.2114043214891617,0.4228086429783234,False,False,False,False
3x ETF Overbot Fade,dow,Fri,16,4,0.7677494444444445,0.9638432275574242,0.75,0.6400030604437643,38022.0,0.8819787167449137,1.5012623045586573,0.7019109914069513,0.9165739710789766,0.1839080459770115,0.20064724919093851,-0.25293934995027395,0.810385111888712,6,-1.763790303866212,0.17596273786973513,4,-0.5751111111111111,0.1818825431601506,0.9295530446908759,1.0,0.807179934753672,1.0,0.9262343969264755,1.0,0.2932712297828919,0.8798136893486757,False,False,False,False
3x ETF Overbot Fade,eseason_fixed,off,38,6,1.0741218713450293,1.7849457623650244,0.7105263157894737,0.7420130582397493,96858.0,0.6956703854875285,1.0299874975114578,0.6502532149972831,0.7858254278974051,0.4367816091954023,0.5558252427184466,0.7861633185709779,0.44586602314276014,14,-1.0759352561377342,0.3425243544641426,5,-2.3128888888888888,0.4633312125981239,0.9909864943128218,1.0,0.5994176203122495,1.0,0.44586602314276014,0.8917320462855203,0.3425243544641426,0.6850487089282852,False,False,False,False
3x ETF Overbot Fade,eseason_fixed,season,49,8,0.6956703854875285,1.0299874975114578,0.7551020408163265,0.6502532149972831,112189.0,1.0741218713450293,1.7849457623650244,0.7420130582397493,1.2680108033414985,0.5632183908045977,0.4441747572815534,-0.7861633185709781,0.4432600163638586,17,1.0759352561377342,0.3425243544641426,5,-1.937111111111111,0.5366687874018762,0.9909864943128218,1.0,0.5994176203122495,1.0,0.44586602314276014,0.8865200327277172,0.3425243544641426,0.6850487089282852,False,False,False,False
3x ETF Overbot Fade,eseason_data,off,49,6,0.9382637641723355,1.6197965549074875,0.7346938775510204,0.689904226859283,117221.0,0.7613040935672516,1.1060119598453995,0.6896108894625674,0.839394611375984,0.5632183908045977,0.6709816612729234,0.4229426242920305,0.6776388802446728,18,-0.48962264956368934,0.6500387422727308,5,-2.3128888888888888,0.560739929298196,0.9627067436733711,1.0,0.886567769828385,1.0,0.6792496132515682,1.0,0.6500387422727308,1.0,False,False,False,False
3x ETF Overbot Fade,eseason_data,season,38,8,0.7613040935672516,1.1060119598453995,0.7368421052631579,0.6896108894625674,91826.0,0.9382637641723355,1.6197965549074875,0.689904226859283,1.3275296777840588,0.4367816091954023,0.3290183387270766,-0.4229426242920308,0.6792496132515682,14,0.48962264956368934,0.6500387422727308,5,-1.937111111111111,0.4392600707018039,0.9627067436733711,1.0,0.886567769828385,1.0,0.6792496132515682,1.0,0.6500387422727308,1.0,False,False,False,False
3x ETF Overbot Fade,holiday,none,83,9,0.8912213119143239,1.4336855776328086,0.7469879518072289,0.7186001614462395,204848.0,0.2332777777777778,0.7463863533568699,0.23327777777777778,1.0325502747750468,0.9540229885057471,0.9239482200647249,1.602703384100738,0.12063621312256273,28,,,2,-2.3128888888888888,0.9799136079446249,0.5818745927048132,1.0,,,0.2856593377009507,0.3619086393676882,,,False,False,False,False
3x ETF Overbot Fade,holiday,post,2,1,0.41500000000000004,1.1664119192772762,0.5,0.415,3735.0,0.8714644705882351,1.4230367575749219,0.6981849658490402,0.6045487894350697,0.022988505747126436,0.03802588996763754,-0.7067615159386879,0.6083200069430166,2,,,1,-0.4097777777777778,0.017866795505316987,0.878132662207778,1.0,,,0.6083200069430166,1.0,,,False,False,False,False
3x ETF Overbot Fade,holiday,pre,2,1,0.05155555555555556,0.4226927203092917,0.5,0.051555555555555556,464.0,0.8800161045751632,1.4240731047154451,0.7093083440407301,0.6045487894350697,0.022988505747126436,0.03802588996763754,-3.2425828038903624,0.19043955846730046,1,,,1,-0.24733333333333332,0.002219596550058121,0.5818745927048132,1.0,,,0.2856593377009507,0.5713186754019014,,,False,False,False,False
3x Leader Gap Fade,month,Jan,1,1,1.4328888888888889,,1.0,1.4328888888888889,4030.0,1.143312077294686,2.4855283444276,1.143312077294686,0.49955985915492956,0.041666666666666664,0.08340675477239354,,,0,,,1,1.4328888888888889,0.05167461660768324,,,,,,,,,False,False,False,False
3x Leader Gap Fade,month,Feb,2,1,2.5216000000000003,1.8760642848760953,1.0,2.5216,14184.0,1.0311757575757576,2.472717489703899,1.0311757575757576,1.0548327137546467,0.08333333333333333,0.07900146842878121,1.925682282168376,0.30491880675993704,1,,,0,1.1950222222222222,0.18187413448222803,0.9050531339660743,1.0,,,0.4065584090132494,1.0,,,False,False,False,False
3x Leader Gap Fade,month,Mar,1,1,-0.11484444444444444,,0.0,-0.11484444444444444,-323.0,1.2106048309178745,2.470824954063559,1.2106048309178743,0.46669407894736836,0.041666666666666664,0.08928046989720999,,,0,,,0,-0.11484444444444444,-0.004141662819921014,,,,,,,,,False,False,False,False
3x Leader Gap Fade,month,Apr,6,3,3.1914074074074077,3.5871594428018256,0.8333333333333334,3.1914074074074072,53855.0,0.47670123456790137,1.504721755429223,0.47670123456790126,3.118131868131868,0.25,0.0801762114537445,2.634958553927186,0.11888617957316786,3,,,2,-1.266488888888889,0.6905549571728984,0.8389424383146786,1.0,,,0.35918892560570176,0.4755447182926714,,,False,False,False,False
3x Leader Gap Fade,month,May,1,1,1.2117333333333333,,1.0,1.2117333333333333,3408.0,1.1529275362318843,2.486232747737923,1.152927536231884,0.5121841155234657,0.041666666666666664,0.08135095447870778,,,0,,,1,1.2117333333333333,0.0436990306200954,,,,,,,,,False,False,False,False
3x Leader Gap Fade,month,Jun,1,1,-1.7390222222222222,,0.0,-1.7390222222222222,-4891.0,1.2812212560386473,2.405025924829326,1.2812212560386473,0.5177919708029196,0.041666666666666664,0.08046989720998532,,,0,,,1,-1.7390222222222222,-0.0627147766323024,,,,,,,,,False,False,False,False
3x Leader Gap Fade,month,Aug,1,1,-0.016355555555555557,,0.0,-0.016355555555555557,-46.0,1.20632270531401,2.4731322909649767,1.2063227053140098,0.49091695501730104,0.041666666666666664,0.08487518355359765,,,0,,,1,-0.016355555555555557,-0.0005898343334872031,,,,,,,,,False,False,False,False
3x Leader Gap Fade,month,Sep,9,2,0.06727901234567894,1.1934222722449335,0.4444444444444444,0.06727901234567901,1703.0,1.808237037037037,2.7716681909296796,1.808237037037037,4.694393382352941,0.375,0.07988252569750368,-2.029144781861688,0.17959446280285088,3,,,1,-1.8147555555555555,0.021836692824537107,0.8389424383146786,1.0,,,0.35918892560570176,0.7183778512114035,,,False,False,False,False
3x Leader Gap Fade,month,Dec,2,1,1.0787555555555557,2.4543204970464276,0.5,1.0787555555555555,6068.0,1.1623434343434345,2.4876512887559734,1.1623434343434342,0.9684300341296929,0.08333333333333333,0.08604992657856093,-0.05577706706946674,0.9645279712445853,2,,,0,-0.6567111111111111,0.07780684207826845,0.9960462357364827,1.0,,,0.9645279712445853,1.0,,,False,False,False,False
3x Leader Gap Fade,quarter,Q1,4,3,1.5903111111111112,1.6519233653345642,0.75,1.590311111111111,17891.0,1.0683911111111113,2.5843510034085373,1.068391111111111,0.6621936989498249,0.16666666666666666,0.2516886930983847,0.48508954208661853,0.6755462109450949,3,,,1,-0.11484444444444444,0.22940708826999026,0.9860913091107555,1.0,,,0.9007282812601266,1.0,,,False,False,False,False
3x Leader Gap Fade,quarter,Q2,8,3,2.3276444444444446,3.5172659524776564,0.75,2.3276444444444446,52372.0,0.5692444444444444,1.4810909939896895,0.5692444444444444,1.3774271844660193,0.3333333333333333,0.2419970631424376,1.371113922081972,0.24223182057760878,5,,,1,-1.7390222222222222,0.6715392111606914,0.7975772600853813,1.0,,,0.48446364115521756,0.9689272823104351,,,False,False,False,False
3x Leader Gap Fade,quarter,Q3,10,2,0.05891555555555554,1.1254800963724723,0.4,0.058915555555555554,1657.0,1.9385650793650793,2.828197171602393,1.9385650793650793,1.6970693779904307,0.4166666666666667,0.24552129221732746,-2.1922813606168203,0.15967515082969935,3,,,1,-1.8147555555555555,0.021246858491049906,0.7975772600853813,1.0,,,0.48446364115521756,0.6387006033187974,,,False,False,False,False
3x Leader Gap Fade,quarter,Q4,2,1,1.0787555555555557,2.4543204970464276,0.5,1.0787555555555555,6068.0,1.1623434343434345,2.4876512887559734,1.1623434343434342,0.3195382882882883,0.08333333333333333,0.2607929515418502,-0.05577706706946674,0.9645279712445853,2,,,0,-0.6567111111111111,0.07780684207826845,0.9860913091107555,1.0,,,0.9645279712445853,1.0,,,False,False,False,False
3x Leader Gap Fade,half,MayOct,12,3,0.005155555555555566,1.2032998740696463,0.4166666666666667,0.005155555555555556,174.0,2.3055999999999996,2.8334620936161468,2.3056,1.004424778761062,0.5,0.4977973568281938,-2.744356528076254,0.051673372666616896,5,,,2,-1.8147555555555555,0.002231112478842899,0.48143622665871727,1.0,,,0.051673372666616896,0.10334674533323379,,,False,False,False,False
3x Leader Gap Fade,half,NovApr,12,6,2.3055999999999996,2.8334620936161468,0.75,2.3056,77814.0,0.005155555555555566,1.2032998740696463,0.005155555555555556,0.9956140350877193,0.5,0.5022026431718062,2.744356528076254,0.028736959100658422,8,,,2,-1.266488888888889,0.9977688875211571,0.48143622665871727,0.9195826912210695,,,0.051673372666616896,0.057473918201316844,,,False,False,False,False
3x Leader Gap Fade,wom,W1,5,2,3.486222222222223,3.9611778550088284,0.8,3.486222222222222,49025.0,0.5419976608187135,1.4703876812470067,0.5419976608187135,0.871468058968059,0.20833333333333334,0.23906020558002936,2.893963758425014,0.21180475676743368,2,,,1,-1.266488888888889,0.6286223521567421,0.6891788219173139,1.0,,,0.4685494636717095,0.8472190270697347,,,False,False,False,False
3x Leader Gap Fade,wom,W2,3,3,0.14672592592592593,0.9612936359331611,0.3333333333333333,0.14672592592592593,1238.0,1.2994708994708997,2.5559417064743024,1.2994708994708994,0.525462962962963,0.125,0.23788546255506607,-1.2050898624611892,0.3514120977537821,3,,,2,-0.6567111111111111,0.01587423706211212,0.7397016462658751,1.0,,,0.4685494636717095,1.0,,,False,False,False,False
3x Leader Gap Fade,wom,W3,9,3,0.30921481481481483,1.4690255186078245,0.4444444444444444,0.30921481481481483,7827.0,1.6630755555555556,2.7828366433078426,1.6630755555555556,1.572506157635468,0.375,0.2384728340675477,-1.2279614832376682,0.3070189374238951,4,,,2,-1.8147555555555555,0.10036159409139868,0.7224936260734729,1.0,,,0.4685494636717095,1.0,,,False,False,False,False
3x Leader Gap Fade,wom,W4+,7,3,1.0106920634920635,1.69853510796579,0.7142857142857143,1.0106920634920635,19898.0,1.2149542483660132,2.7211679510472755,1.2149542483660132,1.0248968008255934,0.2916666666666667,0.2845814977973568,-0.16285066030689938,0.8770132384242437,6,,,1,-1.7390222222222222,0.2551418166897471,0.9906488261566698,1.0,,,0.8770132384242437,1.0,,,False,False,False,False
3x Leader Gap Fade,tom,TOM,7,4,0.4679619047619048,1.8421313938076553,0.5714285714285714,0.46796190476190475,9213.0,1.4384313725490196,2.633469489764814,1.4384313725490196,1.218558282208589,0.2916666666666667,0.2393538913362702,-0.6395165939865017,0.557275635575099,5,,,2,-1.7390222222222222,0.11813355900907832,0.8703149835788279,1.0,,,0.557275635575099,1.0,,,False,False,False,False
3x Leader Gap Fade,tom,mid,17,5,1.4384313725490196,2.633469489764814,0.5882352941176471,1.4384313725490196,68775.0,0.4679619047619048,1.8421313938076553,0.46796190476190475,0.9312258687258688,0.7083333333333334,0.7606461086637298,0.6395165939865022,0.5403632969391585,9,,,2,-1.8147555555555555,0.8818664409909217,0.8703149835788279,1.0,,,0.557275635575099,1.0,,,False,False,False,False
3x Leader Gap Fade,opex,opex,2,2,2.123555555555556,0.9767501670790177,1.0,2.1235555555555554,11945.0,1.0673616161616162,2.5165535598600046,1.0673616161616162,0.357367758186398,0.08333333333333333,0.23318649045521292,1.1310402866618603,0.46090269595418987,2,,,2,1.4328888888888889,0.15316458942401395,0.9452844676569588,1.0,,,0.5458760177720691,1.0,,,False,False,False,False
3x Leader Gap Fade,opex,other,13,5,1.530994871794872,2.932546992107375,0.6153846153846154,1.5309948717948718,55977.0,0.7114666666666666,1.6968597271226824,0.7114666666666667,1.0040146978769733,0.5416666666666666,0.5395007342143906,0.6306228163294995,0.5458760177720691,9,,,2,-1.7390222222222222,0.7177642714263733,0.9452844676569588,1.0,,,0.5458760177720691,1.0,,,False,False,False,False
3x Leader Gap Fade,opex,post_opex,9,3,0.39766913580246915,1.6942947785430018,0.4444444444444444,0.39766913580246915,10066.0,1.6100029629629633,2.735489579721811,1.6100029629629629,1.6497093023255813,0.375,0.22731277533039648,-1.0088230215761878,0.4192687001556694,3,,,1,-1.8147555555555555,0.12907113914961277,0.9452844676569588,1.0,,,0.5458760177720691,1.0,,,False,False,False,False
3x Leader Gap Fade,dow,Mon,2,1,1.4060444444444444,0.5433094236956904,1.0,1.4060444444444444,7909.0,1.132589898989899,2.5407236417157417,1.132589898989899,0.44614779874213834,0.08333333333333333,0.186784140969163,0.2838675551726574,0.8239163995891956,2,,,1,1.0218666666666667,0.10141303790326717,0.9295530446908759,1.0,,,0.88464656434952,1.0,,,False,False,False,False
3x Leader Gap Fade,dow,Tue,1,1,1.2117333333333333,,1.0,1.2117333333333333,3408.0,1.1529275362318843,2.486232747737923,1.152927536231884,0.20296852646638053,0.041666666666666664,0.2052863436123348,,,0,,,1,1.2117333333333333,0.0436990306200954,,,,,,,,,False,False,False,False
3x Leader Gap Fade,dow,Wed,2,2,0.9783111111111111,1.4066710900404384,0.5,0.9783111111111111,5503.0,1.1714747474747478,2.5255452675348753,1.1714747474747476,0.40710186513629837,0.08333333333333333,0.20469897209985316,-0.18320617991605984,0.88464656434952,2,,,1,-0.016355555555555557,0.07056213776478433,0.9295530446908759,1.0,,,0.88464656434952,1.0,,,False,False,False,False
3x Leader Gap Fade,dow,Thu,10,4,-0.16195555555555552,1.6460058391774648,0.3,-0.16195555555555555,-4555.0,2.096330158730159,2.509365819731175,2.096330158730159,2.0651382823871907,0.4166666666666667,0.20176211453744494,-1.82315496457322,0.1423544554613571,5,-0.7173594925933229,0.5476214615477377,3,-1.8147555555555555,-0.058406421500743703,0.7357550869573407,1.0,0.9285883698949011,1.0,0.3716914876131422,0.5694178218454284,0.5946298279006097,1.0,False,False,False,False
