month_pnl,year_pnl
-20623.95861707412,36293.05261983188
-20620.473044157014,36331.24597614999
-20617.342622995373,36342.953104921784
-20562.813270449584,36466.19202818191
-20557.773668970374,36557.047808
-20550.482876402977,36567.99479457308
-20545.305728878287,36631.558377163856
-20538.19157327926,36643.356004578716
-20526.944317119436,36650.45771271841
-20525.393563338686,36652.89902062081
-20486.840062856678,36676.54354887345
-20486.840062856678,36683.224483183294
-20476.929639152113,36739.812276210214
-20474.37558402331,36950.02372378959
-20468.113009963698,37092.184860280584
-20425.856995241997,37140.72250492236
-20403.450095313055,37184.69200452731
-20391.569132855977,37189.89427667002
-20350.71610355378,37237.66943040912
-20310.54583862848,37294.06845630922
-20292.350725003642,37434.45920544009
-20279.538888743962,37574.7697355577
-20262.334422997053,37661.120611488805
-20246.50243931156,37691.801164729266
-20235.22321532448,37698.055664505264
-20165.60243875638,37793.253739254855
-20124.63297803061,37849.17685125566
-20116.643120356966,37892.032839332314
-20116.643120356966,37912.487003104936
-20038.218709928675,38097.95257503653
-20032.754089491737,38098.57848971231
-20022.99319972309,38194.57590470996
-19987.13651800156,38211.93392707633
-19974.746901461083,38260.26076327042
-19950.423629488276,38278.493130011295
-19947.14212318826,38345.181935923356
-19944.665824583582,38408.71360003953
-19938.17646125383,38460.97664099082
-19893.906166195862,38461.10303592679
-19778.458517159743,38521.856171642154
-19726.313749364424,38677.367373662346
-19706.871495791824,38752.65654710357
-19699.676388468084,38911.99972426044
-19699.07176494593,38916.05409538743
-19689.83770777499,38933.44174966651
-19684.766970736644,39194.06018661598
-19684.145547866818,39222.497405767455
-19660.93049614772,39245.62108664848
-19647.80123850279,39558.91081663545
-19603.834928461496,39664.996222240545
-19589.61518287659,39672.156290633386
-19526.8782425268,39782.95064122332
-19510.6033625603,39787.297210523044
-19483.220750757613,39856.37355894699
-19459.32244389397,39888.857054199594
-19455.31399999346,40037.18756619521
-19423.625031335036,40106.91918613229
-19399.064662797104,40110.62654330047
-19371.096236637637,40138.466663888525
-19335.66801077976,40320.184080004656
-19329.62073234149,40334.70874464522
-19326.383177995685,40422.278445405624
-19236.771459545394,40482.16995303973
-19218.545216866893,40601.44931973727
-19191.970789704974,40688.760936072824
-19165.956002848507,40700.39195670397
-19165.600118398674,40774.55938354563
-19135.25158032349,40798.14290765354
-19092.197707005886,41282.90743056369
-19082.455178533266,41289.03009736538
-19051.27111111368,41386.62785087309
-19039.683497377795,41475.4566079634
-19027.456957885173,41527.6289747103
-18978.085522208898,41645.88967718389
-18947.122624550553,41655.70991032468
-18937.59577293056,41716.10961232013
-18924.925855193826,41786.057678665435
-18919.869780540466,41822.66628112112
-18897.447290284268,41828.43393455243
-18845.99398871831,41896.48237947061
-18781.464554088434,41976.55931380818
-18772.49173346583,42040.27420270445
-18752.168447358275,42067.279991933254
-18687.2498087883,42182.1233270339
-18673.859168222974,42247.03187246835
-18652.477742876337,42247.47230889114
-18648.07063732829,42266.46811400143
-18614.843472123146,42334.1881031479
-18554.427956717343,42338.3902843849
-18554.427956717343,42358.85581529139
-18542.149940218223,42507.9823479312
-18520.45985746383,42534.97572722611
-18511.04205186027,42551.61715819154
-18496.65977765833,42678.0731387819
-18491.820160610365,42682.08331425697
-18417.50157885893,42794.71806578982
-18377.310172353486,42866.479653034876
-18358.491258825572,42967.730697972496
-18356.845881274778,43012.78627181041
-18344.928407294406,43034.62853234157
-18317.0819768565,43132.31317675115
-18316.32797915594,43206.18386862971
-18315.150733470917,43218.21837076108
-18315.150733470917,43299.0366236142
-18315.150733470917,43336.895249554145
-18306.249756268087,43376.512932266465
-18272.294132198607,43673.08906144743
-18263.265030230796,43820.45636625799
-18255.692768948396,44135.96585374207
-18224.325625896457,44161.96216372086
-18190.61381878172,44216.52257927827
-18066.857928480415,44234.99318184172
-18024.043465137478,44253.627137099116
-17999.441974963473,44339.74192231041
-17985.07343857631,44460.55323120518
-17958.912601470947,44504.90428311482
-17955.25527606682,44505.79745198994
-17955.23535810197,44509.83374633949
-17955.23535810197,44528.916324070604
-17955.23535810197,44545.70139544347
-17954.430753707893,44562.31809370866
-17939.585942949558,44651.92688109184
-17924.34935605529,44678.14501699384
-17908.734123672763,44812.4289617794
-17905.759435772903,44815.15219601565
-17893.18286137921,44831.331759486864
-17875.99971989223,44860.843571313846
-17806.109758496288,45147.39786151485
-17802.39279133934,45227.31005293986
-17780.152952602934,45304.30132176201
-17777.977192963932,45416.70206952099
-17741.763033866886,45449.119899647594
-17721.9445501055,45673.22510685235
-17709.85302632194,45700.52955981657
-17691.987816504065,45731.754058752755
-17683.926720517018,45803.20703160764
-17665.89701776846,45828.86892381734
-17665.343789219853,45942.82886910439
-17621.72319878852,45958.486969207035
-17595.86248496599,46080.18812884601
-17581.11911712374,46214.3547462736
-17568.02424890652,46448.994207382195
-17554.882577078657,46487.85478273459
-17519.311408826277,46508.74030441891
-17515.898814337597,46614.07352825561
-17507.794158663066,46626.9060085501
-17485.35501979079,46665.962535866725
-17468.648908172316,46676.50364950727
-17413.12598896025,46715.51613921757
-17386.807015180577,46760.76919136722
-17362.640091623558,46810.28334125437
-17350.006736653188,46853.77532570701
-17327.31147428922,46940.84496528767
-17283.79010832312,46953.598182252455
-17275.667421102506,47034.36248927457
-17271.789374351483,47224.783823413476
-17253.6524311815,47300.073412426915
-17230.185862132486,47365.26504325023
-17227.952941962678,47379.73729734765
-17218.124801567625,47425.45785353862
-17198.77570712564,47457.31123502765
-17197.67324978965,47507.98176877846
-17185.526326928826,47522.08561517521
-17182.51208468846,47568.480149422445
-17141.106663686885,47620.658788510686
-17139.67371392252,47640.52266885556
-17114.00218081474,47682.569997361774
-17079.08368498939,47722.44612663986
-17021.302063397008,47745.42523232517
-16999.874066999953,47748.133572867955
-16998.17052102089,47750.012112072625
-16931.09999765672,47881.998666601496
-16909.321707589283,47901.75751902381
-16906.912386366315,47909.61857240536
-16894.66470061028,47919.13518457764
-16876.547969477473,48008.127047044916
-16851.691125392917,48071.225133836204
-16844.320432952554,48135.93767631026
-16814.3392414536,48236.433724897215
-16783.908365283733,48238.34425587312
-16780.86425965171,48254.11473386621
-16778.49924182892,48356.25538074967
-16776.534994346744,48398.63091714048
-16744.34933504037,48424.78940422188
-16692.129013470254,48619.44907079431
-16683.257052012836,48642.41811269513
-16602.8647830486,48788.17253429547
-16595.70371958186,48800.61923876837
-16591.246980581956,48802.41983348986
-16583.322152503904,48820.64717023712
-16572.874604123,48890.63607989042
-16566.406480312333,48949.925727418515
-16546.007786342077,48965.591025335416
-16472.863332203466,49081.864365628804
-16446.864336218037,49099.13314168797
-16436.854904276966,49121.510967441995
-16389.125718457362,49212.59847741467
-16336.172243254525,49232.86383193733
-16324.051742741069,49263.80770031032
-16293.037303481802,49363.371427791586
-16291.325216940491,49407.94896301195
-16285.788568701057,49499.62399930617
-16238.977118287767,49601.596898027885
-16213.140914082507,49637.89955989804
-16188.930794119835,49720.356940780235
-16188.68716955185,49806.64295523505
-16180.203574086923,49838.811267239704
-16112.181197745464,49868.33878113534
-16111.329772472382,49951.701316595085
-16080.043747408039,50066.92216202182
-16076.225612367896,50074.53172424868
-16070.638274703688,50132.58197561331
-15983.456680195653,50168.79966548496
-15973.596852779392,50220.217588015905
-15971.109195164288,50230.33992883138
-15962.003608465178,50386.854931277834
-15956.643196208144,50450.5945579409
-15876.76843166353,50475.23559248448
-15840.000000000004,50480.380779862404
-15828.592222264831,50567.60941679133
-15825.0668752534,50716.99472749238
-15731.554234095991,50720.00204363891
-15728.906499828623,50735.91592412339
-15705.749360527268,50883.319917185
-15684.418784890864,50920.52993665425
-15661.329615933548,50939.07790694916
-15607.082641601535,50958.78123807909
-15590.127532669465,50979.360838174995
-15584.551692792353,51030.50338750228
-15576.254445654995,51094.057252466635
-15558.247089147577,51102.39285792614
-15533.427321774596,51105.96404557577
-15513.656256471371,51119.41537993299
-15475.768780827488,51124.10611079418
-15467.975133027354,51240.332727074645
-15464.231069428582,51389.601862669006
-15458.504156521332,51393.77310790337
-15427.385391780306,51400.86765025337
-15340.64273735453,51490.474895017476
-15248.269260866296,51511.73146586762
-15237.396680286958,51514.36016719678
-15230.217828103498,51542.62186939368
-15228.758703419138,51624.13789062845
-15185.870096036344,51644.46330606942
-15182.711097172305,51667.31260456365
-15172.682568345746,51689.11705436029
-15167.169654505598,51853.86940677672
-15159.780614733732,51868.01650867279
-15129.979840278647,51885.43165019579
-15125.18785102028,52089.323066013196
-15114.457864318574,52109.30037021637
-15106.829084106868,52203.02673070777
-15086.508617264888,52253.96577668188
-15086.130961077562,52298.649064694124
-15076.02895920616,52299.36040786337
-15054.858853714788,52335.07882436685
-15033.000000000002,52388.88143119653
-15033.000000000002,52481.24008497185
-15033.000000000002,52515.9116193057
-15033.0,52568.23498770163
-15033.0,52689.47273331029
-15033.0,52737.42812236722
-14988.885466916154,52764.60403285705
-14977.001413634836,52771.30448286877
-14965.469308955333,52781.09982151646
-14962.319624747566,52800.06975822788
-14950.659999506795,52810.235362240215
-14943.860770838597,52916.66527949058
-14930.429515838623,52994.870420694395
-14924.770850317826,53006.391285504695
-14903.044211183282,53025.65371673446
-14883.872931412265,53084.81842248786
-14852.046348980493,53152.42975630074
-14842.543915339877,53226.89875580578
-14841.523074643943,53294.804004532874
-14828.556892565339,53314.53094984805
-14760.034655196318,53355.96235144137
-14748.804512926516,53425.24323868752
-14735.080764566152,53484.31942287522
-14720.924547263588,53572.4791452033
-14707.12536759035,53605.523772307824
-14681.826478345054,53703.70707859306
-14650.442628860472,53741.143073695064
-14644.777751564963,53823.77292903835
-14641.651053292404,53840.47606793471
-14632.124298095703,53899.23067947796
-14620.780592169096,53937.57747169907
-14617.33017935069,53993.98034649239
-14589.005688701363,54069.72655517708
-14588.672319582507,54101.345498885465
-14582.492924230417,54119.434030243385
-14574.731171812313,54150.70557934894
-14474.9379667555,54237.30277405451
-14465.789311204633,54239.26111025471
-14462.428206545934,54331.58771898059
-14449.927194595311,54403.42225778104
-14448.480030706953,54414.47220442978
-14431.340025969912,54464.34238851063
-14427.955950021707,54502.2257016216
-14425.186834812168,54528.52316245017
-14423.259050062727,54562.28440447355
-14417.21574860819,54618.48365088872
-14368.935221706111,54630.58403924539
-14367.852630615198,54639.724982840606
-14359.404434885284,54741.01803226975
-14321.879115070578,54748.32467225625
-14311.31711636272,54757.43222595958
-14292.706432206283,54783.01491585793
-14223.551102672298,54786.645572236615
-14219.048716545103,54845.833941817415
-14218.494394336434,54846.87646171031
-14212.203316143597,55025.31417797284
-14198.031159673457,55082.40338226736
-14194.661288942643,55096.08199807578
-14184.407539418778,55166.50908780952
-14176.46808004379,55274.65743962351
-14155.185536009918,55290.55322524475
-14085.051529679975,55299.26117493435
-14075.41774259293,55321.99254504274
-14068.892918757043,55337.96371763085
-14068.294750213616,55338.04268710957
-14044.171882714534,55455.84442814765
-14041.298022951407,55510.34858628687
-14027.283063173281,55527.058914031266
-14018.389221634185,55708.39602673049
-14015.82574813705,55737.50885125573
-14007.863180092396,55776.35585337027
-14004.972391401045,55953.41298072668
-13986.595437186106,55988.41319758535
-13984.62540853022,56005.67704084947
-13984.042158637727,56033.25606984747
-13975.05409671578,56048.1276355982
-13946.207190990404,56076.28811096285
-13937.048029456826,56160.369554298166
-13931.999999999998,56167.40722967897
-13930.321791095437,56181.36412079001
-13923.841835294463,56185.00881643795
-13914.518124103544,56194.81589458677
-13893.701949358012,56239.683901173805
-13889.696395908086,56268.97886357996
-13886.992652620578,56477.82426042219
-13854.23227391924,56477.950440713335
-13833.728653771483,56479.101199763216
-13833.512347544938,56480.678375414405
-13808.823897361757,56485.42626517164
-13787.008809413219,56540.39639750561
-13782.57549241612,56559.744542820226
-13740.188991069786,56665.924984966
-13731.042305094858,56676.185442754126
-13699.127876826684,56676.44707133093
-13698.471454279785,56693.642011829776
-13697.211131981432,56718.24854423319
-13696.065368550167,56772.23725208214
-13673.76466768129,56864.19427769523
-13669.376475266039,56920.22670304775
-13664.428177867634,56964.214731267515
-13644.030421870108,57016.86207586526
-13634.166446345182,57019.04329562189
-13633.70465203694,57027.00253271217
-13627.781578677046,57027.10725603792
-13599.039288861408,57155.28875545102
-13595.084936414441,57158.780447670484
-13579.569502353665,57161.15730469568
-13573.370120866028,57210.52593772752
-13553.502784218108,57212.44806708612
-13544.520595414278,57250.40135111124
-13539.907362733546,57280.08179891119
-13530.808950151693,57337.20782114781
-13517.7228942939,57441.1929072311
-13511.804765054163,57480.824046441514
-13507.51449642859,57508.93048882503
-13440.345462185996,57572.695257084626
-13424.102018220083,57609.65137873379
-13410.484454529642,57620.49730925049
-13394.786312103271,57650.340265205814
-13382.22469942912,57786.45776195181
-13377.670573506975,57878.56399949961
-13376.019394465853,58014.61362871104
-13358.151323454727,58071.82266070154
-13339.32048239028,58098.82857423176
-13335.911765405088,58177.40401089193
-13323.53399014469,58188.347654240475
-13318.192971910734,58212.457792060806
-13317.754009893968,58331.453184383216
-13313.095508200797,58344.571054015876
-13309.124568011084,58504.17346496237
-13302.672399418674,58508.849015133645
-13295.962944643828,58511.40840796058
-13280.41901748521,58587.43891470775
-13279.710742133007,58615.010111791664
-13267.48814639014,58726.33324406828
-13240.30325337814,58916.26468922416
-13239.869807243333,58996.57862772244
-13239.29822536878,59013.92500793922
-13226.281375672133,59059.87877416613
-13223.057260973086,59091.580829986444
-13197.651710322905,59145.3856206792
-13191.742627484462,59150.434674654636
-13185.80174732209,59161.524842832776
-13173.651167733331,59197.52127747876
-13146.861892087109,59205.924313051335
-13142.60991150992,59210.094175168364
-13021.313030856054,59222.630723016606
-13016.671248061299,59231.72997617724
-13002.782706669415,59377.79630633764
-12982.854871102729,59385.51312078752
-12980.614833184634,59395.18564042023
-12967.777394311728,59543.72143265185
-12965.147141286317,59602.724464620784
-12954.36727585119,59613.506082058
-12948.187840836406,59619.23140077933
-12943.107289893269,59645.3547733852
-12935.737143278122,59715.91279620774
-12935.659845863074,59762.109059606366
-12921.921797054134,59890.73832167908
-12906.733891793672,59997.574625509194
-12903.689489620092,59998.8187218564
-12892.696898596625,60010.74781251793
-12890.104146548678,60127.420019405254
-12888.734561290057,60155.367925473576
-12887.851039784313,60211.977556960825
-12862.321719748637,60228.88830264979
-12843.085655042105,60232.717281886464
-12840.917793955135,60306.22193426741
-12839.782898289835,60329.35159921648
-12831.064067448897,60351.67429053785
-12827.150012731545,60371.72049306115
-12824.571210793074,60376.00017087801
-12822.98995046955,60416.93018143531
-12802.909143447876,60450.29576293059
-12798.16601017543,60570.758326675284
-12794.527127368088,60582.94741777027
-12777.950582504272,60583.934859565226
-12771.348416464685,60744.90719367781
-12756.472219092499,60760.95233864449
-12735.779523508863,60771.99443548057
-12721.683992385864,60775.46959929801
-12711.872886300112,60906.56665101218
-12699.490530286523,60916.0345202173
-12683.414599963602,60993.06482262263
-12680.21446984153,61044.68127074398
-12634.284794807425,61066.885484116436
-12629.95843519483,61070.16249988762
-12613.171065364553,61107.63163655142
-12611.64537048339,61162.241941145454
-12589.93229920524,61165.116249697516
-12550.44861200882,61166.43467370101
-12548.513633387432,61200.891824398816
-12533.334939275464,61377.82046519009
-12530.49417712008,61421.610034176214
-12516.756978409667,61472.48175297458
-12500.864894066563,61568.24322775424
-12488.970593145921,61597.407490185295
-12478.818536826551,61600.36196242059
-12440.465018238348,61640.51847735474
-12433.444809947698,61641.47230243694
-12431.611043112614,61751.29106581217
-12428.148850304719,61857.25767898565
-12420.525760650635,61909.09825479976
-12416.70722835404,61977.261073572314
-12368.206583976696,61994.447779229726
-12353.793767213794,62040.99556442673
-12347.584880862902,62053.96326981277
-12343.807088783822,62062.082325032854
-12324.958330631262,62087.28623790403
-12319.22944089344,62099.30713777035
-12293.805231673374,62165.202486515045
-12281.165966578901,62264.370828304964
-12256.063524791165,62292.11829440931
-12242.92244073324,62298.25997507568
-12227.132707595825,62370.62507506774
-12226.44540398458,62404.99272125107
-12206.21575232923,62430.9776851193
-12194.398878778735,62549.70975363248
-12189.831124612274,62559.10865047993
-12184.349256634734,62613.92770414689
-12174.614605903622,62622.77257566796
-12153.433240958639,62664.709946419505
-12152.936400617873,62705.72971325267
-12151.295020035288,62712.8328014271
-12125.20419951847,62724.64740913266
-12119.599665778016,62748.75760255539
-12108.492206164716,62776.461084374365
-12105.073923485641,62819.32585249626
-12091.954949617388,62885.70181526453
-12087.875817946024,62929.06651937963
-12078.843324729383,62961.984176039725
-12060.805477993852,62971.586587769634
-12035.463479791379,62977.454120244314
-12020.862748214176,62977.87893663132
-12005.662904415796,63034.57967514654
-11947.745954990409,63104.504860426714
-11943.745250855165,63151.464739084186
-11937.304687500002,63196.885364549526
-11916.417020354973,63248.8695526805
-11913.101539611824,63277.05354053638
-11859.533898574988,63388.07253248342
-11841.502883229938,63391.16586487627
-11803.747835976737,63441.93495082855
-11803.319923060266,63469.49777221678
-11770.240540776951,63504.05251480008
-11736.797448601039,63687.97557267121
-11736.797448601039,63715.6869188547
-11703.671978695156,63780.04800532543
-11690.900166477515,63783.62288136144
-11690.249797616692,63790.460607511595
-11637.21713875021,63826.5785436119
-11614.914305584773,63828.04134557916
-11559.005243982601,63859.50162327283
-11548.845132384959,63869.71351527318
-11546.144503968104,64007.054729376556
-11545.019607543943,64012.95265731655
-11524.642001594804,64022.504464336875
-11502.546653066347,64039.40280013425
-11499.567942500114,64127.877327169655
-11463.755820717126,64188.24327221939
-11463.581240790236,64262.502431103196
-11460.439864107542,64271.46549693176
-11453.394441093722,64278.69282751407
-11431.572660871916,64312.47226996077
-11428.540884392587,64365.24010459016
-11411.943110551185,64568.98362062658
-11393.674973828434,64583.886085144135
-11361.372263193138,64590.86659436568
-11359.314492719504,64618.60382149899
-11348.882646288199,64849.44791529861
-11347.843063473714,64874.79214087565
-11341.848351708513,65016.28649919368
-11309.939767479915,65085.3413740056
-11296.128263200988,65112.54268891478
-11296.121294021603,65133.209411842414
-11269.743758065371,65154.93803375109
-11265.861348594897,65183.747924327734
-11228.819150720308,65185.42191156319
-11219.481971297904,65240.16074825192
-11217.324793815624,65242.43074003289
-11205.91568170275,65268.373443705765
-11171.584297248308,65270.78749595365
-11165.070946250651,65316.44105172169
-11163.054469449158,65376.40613220427
-11140.161590610229,65402.873062184895
-11118.43395239966,65464.80529054571
-11110.580991881237,65532.02030343657
-11109.82352774483,65540.5792759486
-11097.618271691492,65544.18957276011
-11085.511331336813,65547.32190470173
-11085.239343762372,65678.09179856097
-11080.782639503474,65698.49183206892
-11080.694469554064,65718.47655302293
-11079.937145369411,65732.28486130913
-11071.352533783247,65737.4764521291
-11046.854006954603,65768.51433386128
-11043.401381492637,65790.8215748583
-11043.258204187669,65860.7187054498
-11032.071270533947,65905.99827364512
-11013.474426031156,65947.76427963798
-10999.512416005144,65951.9738915307
-10998.607815197543,66004.17160729846
-10973.589975629533,66011.88015663625
-10966.354249051634,66012.13471565933
-10905.801354680752,66044.7332436186
-10893.78539041113,66100.79579332896
-10887.724451048043,66164.08934901434
-10886.344660656803,66176.40547982288
-10877.224401337748,66217.69666172776
-10874.803762997908,66234.8698612453
-10866.0,66315.67646413192
-10865.479240689961,66362.13809198992
-10857.054304293193,66481.43599542548
-10844.159527472104,66546.628251229
-10840.944066796957,66552.76749236241
-10831.587496621269,66610.24210962225
-10824.98374666486,66629.25073247286
-10814.379806348245,66652.91642931529
-10802.053798948,66669.87723365851
-10783.680208206211,66671.59683275229
-10776.11516632351,66719.57785327104
-10761.075301953708,66734.65081870552
-10756.715680701396,66737.93982678647
-10756.642035245897,66778.36488289492
-10756.524499075756,66922.40682819905
-10752.872292109892,66925.25864941737
-10719.771410328996,67013.27941802566
-10710.970936230224,67029.00884933134
-10678.03037207468,67075.97734975824
-10660.386917625132,67124.39400348491
-10631.493826150916,67176.0633135523
-10629.858089447,67190.56544655559
-10624.966120174959,67198.35287444078
-10576.354808347578,67217.05773049602
-10568.02367506708,67285.1785440275
-10551.087742328644,67324.48213085104
-10546.878551721558,67326.52936804293
-10542.444507360467,67327.45198185102
-10533.416484117508,67328.90272067275
-10530.10922455788,67347.09068049697
-10529.25788198199,67362.45198074408
-10499.446158817784,67364.09039700885
-10497.765271220886,67482.15975405491
-10490.037547452117,67506.2793048791
-10484.415581243378,67629.28057411741
-10437.676187702584,67648.57495972075
-10434.285969938544,67663.45033792083
-10432.811378206541,67756.08248341935
-10430.958251271897,67840.02379025737
-10422.857646499351,67872.46108974722
-10397.899679728918,67969.9094076242
-10397.46488952637,68023.88280279294
-10369.750408308822,68086.03472662823
-10361.82912567682,68140.6185933523
-10327.36941364829,68250.28138593267
-10317.025940690719,68252.49579307012
-10310.747983574865,68254.10158293598
-10244.899794331624,68261.0091419731
-10227.25322559902,68450.51064966407
-10219.073041984,68511.5344893251
-10209.760622126729,68511.8070184504
-10207.385645662023,68584.63878664793
-10182.79006593568,68600.89532443453
-10170.440672533863,68684.77141198088
-10152.000000000002,68693.3423733541
-10147.979450157722,68736.91702040599
-10124.562420828017,68751.70475336484
-10106.791607039293,68797.67474462307
-10106.431796686998,68854.68132045446
-10097.72607909782,68893.38534869454
-10093.134740625137,68958.23335651848
-10077.471146583564,68981.32668159684
-10049.604073865046,68992.06891717229
-10035.333132914146,69104.26363556714
-10021.005350112913,69108.32875142782
-10011.11542081831,69150.52999576503
-9998.17081878865,69272.7960764
-9991.242124795917,69315.00203078984
-9989.287404809662,69359.73874881443
-9985.055851748997,69386.55177835052
-9958.134071792852,69431.94153792514
-9954.531276702839,69474.70476273134
-9952.793991429455,69491.6596078872
-9949.248561654786,69539.37040046268
-9949.063963890072,69573.2024595567
-9933.118316224629,69590.49763698236
-9933.118316224629,69653.96733719969
-9930.977492775266,69694.62646352398
-9927.941511631005,69708.13800682337
-9907.227122221644,69729.81656287398
-9903.098588126093,69753.35167173829
-9894.90801211766,69767.99461985489
-9890.06914285253,69863.74715837419
-9876.283556750845,69918.41321113284
-9872.377718704072,69922.92529203216
-9868.89350794043,69931.46235372337
-9860.076092413488,69991.5521910532
-9849.133081947044,69998.08314607832
-9828.670464651923,70045.64992862081
-9826.13136233608,70051.24588261326
-9823.567587307565,70072.48795340752
-9821.244929126311,70075.26530068256
-9804.06187956667,70197.18872465412
-9802.511756488233,70208.07672447828
-9794.756998334567,70240.15556168558
-9748.938346317853,70252.61547442846
-9744.820728114675,70274.79224773818
-9738.699192915687,70299.72527052669
-9735.443091256311,70310.76402204378
-9687.40200601305,70438.11193220952
-9682.018323097911,70461.33162454193
-9682.002034306544,70467.95306647677
-9671.93560729707,70524.04067470343
-9666.809580666699,70535.29017336876
-9648.492475373416,70552.14533676424
-9632.840308325642,70557.17089378834
-9613.808637346534,70564.8777628882
-9613.526457207514,70610.53176576752
-9607.165247133835,70624.49620454655
-9594.667255605962,70672.08965877113
-9584.740166732236,70683.96591816639
-9574.738023587619,70746.65651604104
-9558.88451903207,70808.41600026401
-9555.58058735298,70821.61495218966
-9551.147243295394,70864.07959177664
-9548.443231003637,70958.92429895065
-9513.990136623375,70959.0499132532
-9512.589115687751,70979.33592028271
-9504.0985789299,70985.44309604171
-9502.785525798809,71150.53077854421
-9469.146625825331,71237.79017964439
